model,data_num,iter,side_effect,test_fold,auc,tn,fp,fn,tp,cutoff point
Adaboost,280,7,side_effect_3,1,0.7321714237602088,189,33,56,51,0.5
Adaboost,280,7,side_effect_3,2,0.6681472081218275,135,62,50,90,0.49
Adaboost,280,7,side_effect_3,3,0.6721083104784292,213,34,57,36,0.5
Adaboost,280,7,side_effect_3,4,0.6321400194226185,200,41,57,37,0.5
Adaboost,280,8,side_effect_3,0,0.5984004438074985,175,48,61,36,0.5
Adaboost,280,8,side_effect_3,1,0.7223913229872245,177,37,53,56,0.5
Adaboost,280,8,side_effect_3,2,0.6872214538189642,173,68,49,59,0.5
Adaboost,280,8,side_effect_3,3,0.5980006555227795,186,30,80,33,0.51
Adaboost,280,8,side_effect_3,4,0.6426879465672569,110,112,31,85,0.49
Adaboost,280,9,side_effect_3,0,0.6258448664306405,234,5,63,15,0.53
Adaboost,280,9,side_effect_3,1,0.6832063918757467,172,44,58,66,0.5
Adaboost,280,9,side_effect_3,2,0.8144108217999844,180,23,55,71,0.5
Adaboost,280,9,side_effect_3,3,0.6273589378852537,149,73,42,53,0.49
Adaboost,280,9,side_effect_3,4,0.5582627118644068,204,32,93,27,0.51
MLP,280,0,side_effect_3,0,0.6096018526765832,112,106,33,70,0.34
MLP,280,0,side_effect_3,1,0.681077694235589,151,77,33,65,0.17
MLP,280,0,side_effect_3,2,0.6341338582677165,130,70,53,74,0.34
MLP,280,0,side_effect_3,3,0.6467093894009217,127,90,44,84,0.17
MLP,280,0,side_effect_3,4,0.5896824315115169,137,116,28,59,0.15
MLP,280,1,side_effect_3,0,0.6666666666666667,145,92,32,71,0.35
MLP,280,1,side_effect_3,1,0.6488636363636364,141,79,42,66,0.43
MLP,280,1,side_effect_3,2,0.6918532886616117,143,69,39,68,0.2
MLP,280,1,side_effect_3,3,0.6812633506255722,153,73,35,81,0.38
MLP,280,1,side_effect_3,4,0.6881564199427125,177,44,49,60,0.64
MLP,280,2,side_effect_3,0,0.6352509786432784,187,30,53,40,0.59
MLP,280,2,side_effect_3,1,0.5731254040077569,156,65,62,50,0.43
MLP,280,2,side_effect_3,2,0.6206254804385645,126,105,35,72,0.16
MLP,280,2,side_effect_3,3,0.66620249017038,142,76,37,75,0.18
MLP,280,2,side_effect_3,4,0.654361307841914,160,69,54,65,0.3
MLP,280,3,side_effect_3,0,0.610238751147842,184,58,48,42,0.31
MLP,280,3,side_effect_3,1,0.6132155445500378,195,46,57,36,0.51
MLP,280,3,side_effect_3,2,0.6206611570247935,172,48,56,43,0.43
MLP,280,3,side_effect_3,3,0.5531080057823363,146,53,93,53,0.39
MLP,280,3,side_effect_3,4,0.7190979276716781,154,60,40,75,0.18
MLP,280,4,side_effect_3,0,0.6058486967577876,97,111,31,90,0.14
MLP,280,4,side_effect_3,1,0.6918103448275863,121,95,30,86,0.23
MLP,280,4,side_effect_3,2,0.7219764011799409,179,47,40,50,0.46
MLP,280,4,side_effect_3,3,0.6139521258788083,98,134,23,80,0.09
MLP,280,4,side_effect_3,4,0.5962483927085697,157,77,55,58,0.29
MLP,280,5,side_effect_3,0,0.609993614303959,175,41,66,50,0.53
MLP,280,5,side_effect_3,1,0.7184320266889075,154,64,39,71,0.29
MLP,280,5,side_effect_3,2,0.6352603917821309,118,112,25,66,0.25
MLP,280,5,side_effect_3,3,0.5645474305232107,158,68,64,50,0.52
MLP,280,5,side_effect_3,4,0.6436077749683944,157,69,46,66,0.35
MLP,280,6,side_effect_3,0,0.5850959829363669,107,125,31,66,0.14
MLP,280,6,side_effect_3,1,0.6086105675146771,172,47,54,37,0.43
MLP,280,6,side_effect_3,2,0.7098088143554364,119,110,24,95,0.07
MLP,280,6,side_effect_3,3,0.6758374582709796,189,30,70,49,0.76
MLP,280,6,side_effect_3,4,0.634447989286699,142,75,48,69,0.59
MLP,280,7,side_effect_3,0,0.6159670265669102,184,37,63,38,0.46
MLP,280,7,side_effect_3,1,0.707250960018071,186,47,39,56,0.3
MLP,280,7,side_effect_3,2,0.7032467532467532,144,80,35,75,0.19
MLP,280,7,side_effect_3,3,0.5908380848238695,131,86,53,65,0.24
MLP,280,7,side_effect_3,4,0.5973230921327807,98,123,31,88,0.19
MLP,280,8,side_effect_3,0,0.6673717371737172,149,71,37,64,0.41
MLP,280,8,side_effect_3,1,0.6426289926289925,133,87,39,72,0.47
MLP,280,8,side_effect_3,2,0.625765039558143,183,48,66,50,0.54
MLP,280,8,side_effect_3,3,0.6375969962453066,188,47,47,38,0.35
MLP,280,8,side_effect_3,4,0.6872161172161173,118,92,35,95,0.15
MLP,280,9,side_effect_3,0,0.597520946704673,174,53,62,40,0.44
MLP,280,9,side_effect_3,1,0.5281182408074983,155,64,71,43,0.48
MLP,280,9,side_effect_3,2,0.6872928658642945,148,86,31,67,0.33
MLP,280,9,side_effect_3,3,0.6741661658653846,147,61,50,78,0.3
MLP,280,9,side_effect_3,4,0.6507729720340456,178,50,49,52,0.63
RF,240,0,side_effect_3,0,0.7170709544879899,181,43,52,61,0.42
RF,240,0,side_effect_3,1,0.7487839771101573,216,17,61,44,0.45
RF,240,0,side_effect_3,2,0.7420689359512991,181,33,48,61,0.42
RF,240,0,side_effect_3,3,0.7135169357391579,177,57,32,49,0.39
RF,240,0,side_effect_3,4,0.7710022819027558,151,60,42,93,0.32
RF,240,1,side_effect_3,0,0.7304243990290502,138,60,44,85,0.37
RF,240,1,side_effect_3,1,0.6847826086956522,185,48,43,49,0.36
RF,240,1,side_effect_3,2,0.7283436558419819,173,59,40,63,0.38
RF,240,1,side_effect_3,3,0.7093160377358491,152,64,41,65,0.35
RF,240,1,side_effect_3,4,0.7131921884918412,180,57,49,64,0.43
RF,240,2,side_effect_3,0,0.7538557895560949,168,73,32,74,0.34
RF,240,2,side_effect_3,1,0.6697790156150123,133,100,31,63,0.25
RF,240,2,side_effect_3,2,0.7396705750977108,181,18,54,54,0.44
RF,240,2,side_effect_3,3,0.7146204311152765,167,64,37,60,0.32
RF,240,2,side_effect_3,4,0.7559304074377905,179,33,61,77,0.38
RF,240,3,side_effect_3,0,0.7115746036934141,200,11,71,45,0.49
RF,240,3,side_effect_3,1,0.7384913206262763,156,70,35,69,0.37
RF,240,3,side_effect_3,2,0.735889175257732,192,48,38,59,0.38
RF,240,3,side_effect_3,3,0.6416091188950828,145,57,55,64,0.3
RF,240,3,side_effect_3,4,0.8032059623802201,202,35,39,68,0.45
RF,240,4,side_effect_3,0,0.7334362968931866,172,47,40,62,0.36
RF,240,4,side_effect_3,1,0.7493897637795276,172,28,57,70,0.42
RF,240,4,side_effect_3,2,0.7287592592592592,172,53,46,74,0.38
RF,240,4,side_effect_3,3,0.6848171701112877,116,106,20,82,0.28
RF,240,4,side_effect_3,4,0.7579130434782608,168,82,27,65,0.29
RF,240,5,side_effect_3,0,0.754970519676402,194,27,47,52,0.48
RF,240,5,side_effect_3,1,0.7588796803315081,196,37,51,65,0.41
RF,240,5,side_effect_3,2,0.6985358391608392,173,47,50,54,0.36
RF,240,5,side_effect_3,3,0.726965811965812,189,36,45,59,0.43
RF,240,5,side_effect_3,4,0.7124039938556068,185,32,57,63,0.38
RF,240,6,side_effect_3,0,0.7756143754619365,160,86,20,68,0.33
RF,240,6,side_effect_3,1,0.7155910497158069,173,53,51,72,0.39
RF,240,6,side_effect_3,2,0.7430347109982298,154,59,41,81,0.41
RF,240,6,side_effect_3,3,0.7040411286465806,173,32,51,51,0.42
RF,240,6,side_effect_3,4,0.7510447394296952,159,67,33,75,0.28
RF,240,7,side_effect_3,0,0.7362068965517241,149,54,37,63,0.38
RF,240,7,side_effect_3,1,0.6907334211682038,191,39,48,51,0.41
RF,240,7,side_effect_3,2,0.7313872313872314,189,42,51,60,0.4
RF,240,7,side_effect_3,3,0.6794160334670878,200,21,65,41,0.55
RF,240,7,side_effect_3,4,0.789514946995262,180,51,43,84,0.37
RF,240,8,side_effect_3,0,0.7149115044247788,165,61,42,58,0.35
RF,240,8,side_effect_3,1,0.7332866123003738,183,35,53,55,0.42
RF,240,8,side_effect_3,2,0.7504338842975207,201,19,56,54,0.48
RF,240,8,side_effect_3,3,0.6971657929226737,153,65,42,70,0.37
RF,240,8,side_effect_3,4,0.7273655547991831,201,33,56,57,0.41
RF,240,9,side_effect_3,0,0.7179411363326207,212,35,47,42,0.43
RF,240,9,side_effect_3,1,0.6664939103394661,151,76,37,65,0.3
RF,240,9,side_effect_3,2,0.7244485137552167,151,48,45,73,0.35
RF,240,9,side_effect_3,3,0.7624706079946255,160,69,31,73,0.31
RF,240,9,side_effect_3,4,0.7792595255212077,148,66,34,96,0.35
LR,240,0,side_effect_3,0,0.7051228070175439,127,98,23,72,0.21
LR,240,0,side_effect_3,1,0.7219003031582178,203,50,44,59,0.48
LR,240,0,side_effect_3,2,0.7087616822429906,161,53,47,73,0.37
LR,240,0,side_effect_3,3,0.7245953046868377,166,41,50,64,0.42
LR,240,0,side_effect_3,4,0.7328019263503134,152,65,33,78,0.31
LR,240,1,side_effect_3,0,0.6694360740421869,160,70,41,60,0.33
LR,240,1,side_effect_3,1,0.7173355363276664,159,52,43,66,0.39
LR,240,1,side_effect_3,2,0.6692661377569419,184,52,43,51,0.55
LR,240,1,side_effect_3,3,0.7475305911838419,172,32,57,76,0.44
LR,240,1,side_effect_3,4,0.727980730630269,188,47,48,58,0.35
LR,240,2,side_effect_3,0,0.7412667607621737,172,46,43,61,0.42
LR,240,2,side_effect_3,1,0.7251008878127522,172,38,53,65,0.43
LR,240,2,side_effect_3,2,0.7395881006864988,140,90,22,73,0.21
LR,240,2,side_effect_3,3,0.6646282587705182,189,50,50,54,0.47
LR,240,2,side_effect_3,4,0.729133917209372,151,68,41,81,0.33
LR,240,3,side_effect_3,0,0.6826677994902295,156,58,43,78,0.43
LR,240,3,side_effect_3,1,0.7368309260832625,159,55,36,74,0.41
LR,240,3,side_effect_3,2,0.609142029479424,192,50,54,43,0.39
LR,240,3,side_effect_3,3,0.672161480235492,143,62,48,68,0.36
LR,240,3,side_effect_3,4,0.7713651033153106,159,82,24,75,0.27
LR,240,4,side_effect_3,0,0.7915158470910215,170,71,21,73,0.33
LR,240,4,side_effect_3,1,0.6539878283151827,196,27,70,42,0.49
LR,240,4,side_effect_3,2,0.6916115558649495,156,65,39,65,0.36
LR,240,4,side_effect_3,3,0.6829352850539291,162,58,51,67,0.41
LR,240,4,side_effect_3,4,0.7153513290747989,145,66,39,76,0.34
LR,240,5,side_effect_3,0,0.7112590799031477,138,98,22,69,0.24
LR,240,5,side_effect_3,1,0.7479507369271148,160,35,50,77,0.43
LR,240,5,side_effect_3,2,0.7549736282039419,142,72,25,76,0.27
LR,240,5,side_effect_3,3,0.6642900648489842,145,102,30,83,0.24
LR,240,5,side_effect_3,4,0.6951415701415702,167,57,47,64,0.35
LR,240,6,side_effect_3,0,0.7813681368136812,173,47,29,72,0.43
LR,240,6,side_effect_3,1,0.705459247585566,133,86,29,84,0.26
LR,240,6,side_effect_3,2,0.7276674937965261,162,46,49,75,0.39
LR,240,6,side_effect_3,3,0.6544881760903363,180,62,52,49,0.46
LR,240,6,side_effect_3,4,0.6177566926465605,134,93,36,68,0.26
LR,240,7,side_effect_3,0,0.7311032863849766,138,75,34,86,0.31
LR,240,7,side_effect_3,1,0.7140568376883464,141,104,26,81,0.19
LR,240,7,side_effect_3,2,0.7263963839306304,182,37,46,53,0.44
LR,240,7,side_effect_3,3,0.706479546133174,114,83,30,89,0.22
LR,240,7,side_effect_3,4,0.6908837915331422,174,68,38,60,0.43
LR,240,8,side_effect_3,0,0.7564814814814815,174,42,45,70,0.38
LR,240,8,side_effect_3,1,0.7347517730496453,194,41,39,48,0.49
LR,240,8,side_effect_3,2,0.690138969053856,192,31,53,48,0.5
LR,240,8,side_effect_3,3,0.7595886173832354,165,47,47,75,0.35
LR,240,8,side_effect_3,4,0.6528002947678704,188,42,63,55,0.51
LR,240,9,side_effect_3,0,0.7555646648903463,159,46,38,81,0.34
LR,240,9,side_effect_3,1,0.7408243303241082,201,32,52,64,0.58
LR,240,9,side_effect_3,2,0.6714718352513628,134,61,52,75,0.3
LR,240,9,side_effect_3,3,0.669691629955947,180,47,48,52,0.41
LR,240,9,side_effect_3,4,0.7136863425925926,199,57,34,47,0.47
Adaboost,240,0,side_effect_3,0,0.66597129506008,188,36,58,49,0.5
Adaboost,240,0,side_effect_3,1,0.6639567514031033,156,77,43,61,0.49
Adaboost,240,0,side_effect_3,2,0.6959339774557166,126,90,35,80,0.49
Adaboost,240,0,side_effect_3,3,0.6673576919754686,126,101,31,71,0.49
Adaboost,240,0,side_effect_3,4,0.6884460547504025,155,61,50,65,0.5
Adaboost,240,1,side_effect_3,0,0.6625284066997728,107,111,23,86,0.49
Adaboost,240,1,side_effect_3,1,0.6976608187134504,194,34,62,43,0.5
Adaboost,240,1,side_effect_3,2,0.6496421600520494,163,49,60,56,0.5
Adaboost,240,1,side_effect_3,3,0.6704974068835455,142,60,51,75,0.49
Adaboost,240,1,side_effect_3,4,0.6211835488505747,205,51,52,35,0.5
Adaboost,240,2,side_effect_3,0,0.6428851123815491,182,44,59,54,0.5
Adaboost,240,2,side_effect_3,1,0.6304292929292931,140,60,49,50,0.49
Adaboost,240,2,side_effect_3,2,0.6405672278046022,143,94,35,62,0.49
Adaboost,240,2,side_effect_3,3,0.6470989337961814,168,50,57,54,0.5
Adaboost,240,2,side_effect_3,4,0.6703684483653347,159,76,48,75,0.49
Adaboost,240,3,side_effect_3,0,0.5454922027290449,168,60,53,37,0.49
Adaboost,240,3,side_effect_3,1,0.7088198757763975,152,58,40,75,0.49
Adaboost,240,3,side_effect_3,2,0.6577175261385787,184,25,66,42,0.51
Adaboost,240,3,side_effect_3,3,0.7161592146637011,153,68,42,76,0.49
Adaboost,240,3,side_effect_3,4,0.5649841589861752,196,52,76,36,0.5
Adaboost,240,4,side_effect_3,0,0.6693506493506493,177,43,55,50,0.5
Adaboost,240,4,side_effect_3,1,0.6824594091030077,196,25,73,46,0.5
Adaboost,240,4,side_effect_3,2,0.7067819148936171,181,59,41,53,0.5
Adaboost,240,4,side_effect_3,3,0.6944105828705585,163,44,46,61,0.5
Adaboost,240,4,side_effect_3,4,0.6559061849539102,142,86,45,73,0.49
Adaboost,240,5,side_effect_3,0,0.7008504042562105,129,90,30,79,0.49
Adaboost,240,5,side_effect_3,1,0.6740259740259741,188,43,51,44,0.5
Adaboost,240,5,side_effect_3,2,0.7075196008553101,96,148,13,102,0.48
Adaboost,240,5,side_effect_3,3,0.533390799382996,174,40,74,29,0.51
Adaboost,240,5,side_effect_3,4,0.7316036236490782,109,99,21,100,0.49
Adaboost,240,6,side_effect_3,0,0.6433531746031745,108,116,30,78,0.49
Adaboost,240,6,side_effect_3,1,0.5439803921568627,25,225,3,99,0.33
Adaboost,240,6,side_effect_3,2,0.6249174645097392,170,63,52,52,0.5
Adaboost,240,6,side_effect_3,3,0.6547643979057591,130,61,56,69,0.49
Adaboost,240,6,side_effect_3,4,0.6129366619618912,161,57,56,48,0.5
Adaboost,240,7,side_effect_3,0,0.6948295326258749,144,71,40,63,0.49
Adaboost,240,7,side_effect_3,1,0.5993058911391294,97,124,28,75,0.48
Adaboost,240,7,side_effect_3,2,0.5958710407239819,116,92,46,73,0.49
Adaboost,240,7,side_effect_3,3,0.6533104732876132,199,55,52,41,0.5
Adaboost,240,7,side_effect_3,4,0.7375045871559633,143,75,39,86,0.49
Adaboost,240,8,side_effect_3,0,0.768560606060606,175,23,52,68,0.5
Adaboost,240,8,side_effect_3,1,0.6504885301614274,174,40,66,44,0.5
Adaboost,240,8,side_effect_3,2,0.6751015012746672,206,32,55,34,0.5
Adaboost,240,8,side_effect_3,3,0.6722456826999004,131,88,45,88,0.49
Adaboost,240,8,side_effect_3,4,0.6461938870845754,185,62,48,43,0.5
Adaboost,240,9,side_effect_3,0,0.6595653919502157,153,93,29,52,0.49
Adaboost,240,9,side_effect_3,1,0.6515648837316814,182,41,56,41,0.5
Adaboost,240,9,side_effect_3,2,0.6916242676534073,132,52,62,79,0.49
Adaboost,240,9,side_effect_3,3,0.6041874791874792,165,66,52,52,0.49
Adaboost,240,9,side_effect_3,4,0.7274604885057471,155,77,40,80,0.5
MLP,240,0,side_effect_3,0,0.4995209198339189,157,45,63,30,0.43
MLP,240,0,side_effect_3,1,0.5839304373787133,138,93,46,70,0.11
MLP,240,0,side_effect_3,2,0.6073008849557522,66,160,7,93,0.06
MLP,240,0,side_effect_3,3,0.7069862504645112,147,87,32,83,0.21
MLP,240,0,side_effect_3,4,0.6820665485925314,161,62,47,72,0.42
MLP,240,1,side_effect_3,0,0.5269074675324675,94,126,35,77,0.13
MLP,240,1,side_effect_3,1,0.5591652145050203,85,149,23,80,0.27
MLP,240,1,side_effect_3,2,0.6345899470899471,175,41,70,56,0.55
MLP,240,1,side_effect_3,3,0.6524709431283826,145,76,38,64,0.11
MLP,240,1,side_effect_3,4,0.5443555555555555,99,126,32,68,0.09
MLP,240,2,side_effect_3,0,0.640739708205557,127,84,33,69,0.39
MLP,240,2,side_effect_3,1,0.5843507447031676,153,74,52,53,0.32
MLP,240,2,side_effect_3,2,0.5582655826558266,219,27,66,21,0.51
MLP,240,2,side_effect_3,3,0.6026642756500576,189,22,79,32,0.53
MLP,240,2,side_effect_3,4,0.5940389533739917,105,116,34,104,0.28
MLP,240,3,side_effect_3,0,0.6241739757299052,152,51,66,57,0.75
MLP,240,3,side_effect_3,1,0.5651765589782118,104,138,25,63,0.19
MLP,240,3,side_effect_3,2,0.5527220182769663,193,24,90,28,0.64
MLP,240,3,side_effect_3,3,0.5869210243339043,117,94,41,78,0.38
MLP,240,3,side_effect_3,4,0.7020576131687243,206,37,48,47,0.57
MLP,240,4,side_effect_3,0,0.5799080263594557,176,61,53,36,0.85
MLP,240,4,side_effect_3,1,0.5663591341161434,178,56,63,44,0.48
MLP,240,4,side_effect_3,2,0.7167726816203548,148,58,42,74,0.44
MLP,240,4,side_effect_3,3,0.6489929964784552,144,55,57,70,0.28
MLP,240,4,side_effect_3,4,0.6370192307692308,131,109,32,72,0.17
MLP,240,5,side_effect_3,0,0.6312944084028421,94,140,13,70,0.11
MLP,240,5,side_effect_3,1,0.5685922122379119,162,43,74,40,0.54
MLP,240,5,side_effect_3,2,0.6831485863743928,180,37,56,55,0.46
MLP,240,5,side_effect_3,3,0.578875171467764,124,92,40,68,0.43
MLP,240,5,side_effect_3,4,0.6649348134761843,180,64,56,71,0.2
MLP,240,6,side_effect_3,0,0.6427064099182275,142,81,36,66,0.17
MLP,240,6,side_effect_3,1,0.6179079332044993,195,22,60,33,0.33
MLP,240,6,side_effect_3,2,0.6200172292270342,190,36,69,44,0.81
MLP,240,6,side_effect_3,3,0.6312983204478806,138,79,46,75,0.17
MLP,240,6,side_effect_3,4,0.674459754536556,171,62,50,64,0.26
MLP,240,7,side_effect_3,0,0.6283139423993896,163,33,68,39,0.38
MLP,240,7,side_effect_3,1,0.6979074238391008,138,58,51,87,0.12
MLP,240,7,side_effect_3,2,0.6306053811659194,161,62,54,58,0.31
MLP,240,7,side_effect_3,3,0.7084297839506173,205,51,35,46,0.29
MLP,240,7,side_effect_3,4,0.5939747327502429,163,82,46,59,0.22
MLP,240,8,side_effect_3,0,0.5967923015236569,104,111,35,81,0.04
MLP,240,8,side_effect_3,1,0.5172128091470235,187,52,71,30,0.36
MLP,240,8,side_effect_3,2,0.5839490135584964,121,105,37,72,0.31
MLP,240,8,side_effect_3,3,0.6183035714285714,140,72,51,61,0.43
MLP,240,8,side_effect_3,4,0.6658163265306122,119,105,29,76,0.08
MLP,240,9,side_effect_3,0,0.6207225913621263,158,57,53,59,0.61
MLP,240,9,side_effect_3,1,0.5791766247783517,142,76,58,61,0.15
MLP,240,9,side_effect_3,2,0.6422228084058735,129,94,30,72,0.25
MLP,240,9,side_effect_3,3,0.6714787358564183,180,53,51,59,0.29
MLP,240,9,side_effect_3,4,0.5859911894273128,157,70,51,49,0.71
RF,200,0,side_effect_3,0,0.7049782974577022,185,28,56,50,0.4
RF,200,0,side_effect_3,1,0.7453021442495127,184,41,49,65,0.36
RF,200,0,side_effect_3,2,0.7355602874634017,157,64,32,70,0.39
RF,200,0,side_effect_3,3,0.7761898460588417,201,28,43,56,0.46
RF,200,0,side_effect_3,4,0.699255823986195,200,28,68,54,0.43
RF,200,1,side_effect_3,0,0.6720357564513408,212,30,53,45,0.47
RF,200,1,side_effect_3,1,0.7497766406757636,156,60,39,75,0.38
RF,200,1,side_effect_3,2,0.7394994683275102,192,35,57,59,0.38
RF,200,1,side_effect_3,3,0.7019804183355585,135,79,34,71,0.37
RF,200,1,side_effect_3,4,0.7162337662337661,199,18,61,49,0.48
RF,200,2,side_effect_3,0,0.7231902423570411,204,10,68,50,0.52
RF,200,2,side_effect_3,1,0.7429758525648936,148,71,34,77,0.33
RF,200,2,side_effect_3,2,0.7483957104095783,145,72,30,77,0.31
RF,200,2,side_effect_3,3,0.6476291431821707,203,30,52,31,0.45
RF,200,2,side_effect_3,4,0.7414509206700818,176,57,41,83,0.35
RF,200,3,side_effect_3,0,0.7031911954319395,171,73,35,54,0.34
RF,200,3,side_effect_3,1,0.7054948135688253,175,28,65,58,0.41
RF,200,3,side_effect_3,2,0.7255297481493088,182,29,57,64,0.41
RF,200,3,side_effect_3,3,0.7446869946869947,161,61,39,78,0.34
RF,200,3,side_effect_3,4,0.7184937124111537,189,47,38,55,0.43
RF,200,4,side_effect_3,0,0.7325708061002179,162,42,51,66,0.45
RF,200,4,side_effect_3,1,0.6327649471184977,175,30,64,49,0.43
RF,200,4,side_effect_3,2,0.7635671385671385,199,60,22,50,0.39
RF,200,4,side_effect_3,3,0.761594684385382,158,57,46,94,0.31
RF,200,4,side_effect_3,4,0.6794501338545872,157,76,36,65,0.28
RF,200,5,side_effect_3,0,0.7046161321671527,201,44,40,44,0.39
RF,200,5,side_effect_3,1,0.7307006718771425,194,27,49,50,0.41
RF,200,5,side_effect_3,2,0.7461756254225829,153,51,42,74,0.34
RF,200,5,side_effect_3,3,0.6940560621411686,141,69,48,93,0.33
RF,200,5,side_effect_3,4,0.7218816850419614,201,35,45,58,0.39
RF,200,6,side_effect_3,0,0.7505939653124258,190,17,60,62,0.42
RF,200,6,side_effect_3,1,0.73484060984061,180,42,46,58,0.38
RF,200,6,side_effect_3,2,0.7132104454685101,152,65,33,57,0.33
RF,200,6,side_effect_3,3,0.7833827356853673,197,50,35,77,0.41
RF,200,6,side_effect_3,4,0.7254240592708131,171,52,48,67,0.37
RF,200,7,side_effect_3,0,0.7765166340508807,155,64,32,73,0.36
RF,200,7,side_effect_3,1,0.731720452379966,194,45,42,59,0.4
RF,200,7,side_effect_3,2,0.7048854735122694,129,90,34,89,0.31
RF,200,7,side_effect_3,3,0.7279255319148938,201,19,48,46,0.49
RF,200,7,side_effect_3,4,0.736320395738204,163,56,42,78,0.31
RF,200,8,side_effect_3,0,0.7025031420192711,157,91,26,51,0.31
RF,200,8,side_effect_3,1,0.7482501521606817,177,35,50,74,0.35
RF,200,8,side_effect_3,2,0.6988103821196827,173,46,49,65,0.43
RF,200,8,side_effect_3,3,0.7498821310702499,152,50,47,79,0.35
RF,200,8,side_effect_3,4,0.7256779307467667,154,81,29,73,0.31
RF,200,9,side_effect_3,0,0.7574979114452798,153,75,30,75,0.38
RF,200,9,side_effect_3,1,0.774201127819549,207,17,54,60,0.46
RF,200,9,side_effect_3,2,0.6850490725928489,189,40,50,51,0.38
RF,200,9,side_effect_3,3,0.6817757009345795,180,34,52,53,0.42
RF,200,9,side_effect_3,4,0.7041759337372497,170,51,48,70,0.35
LR,200,0,side_effect_3,0,0.6409048467871998,143,95,36,63,0.34
LR,200,0,side_effect_3,1,0.7541585354520955,154,57,31,71,0.32
LR,200,0,side_effect_3,2,0.7004635482511589,193,33,56,49,0.45
LR,200,0,side_effect_3,3,0.6568819031435853,152,68,44,63,0.27
LR,200,0,side_effect_3,4,0.7237730595196659,187,34,56,74,0.41
LR,200,1,side_effect_3,0,0.6242354740061162,128,90,38,70,0.26
LR,200,1,side_effect_3,1,0.7086186845845717,145,68,39,70,0.32
LR,200,1,side_effect_3,2,0.7099963649581971,164,46,55,76,0.44
LR,200,1,side_effect_3,3,0.6900186270501114,147,106,21,66,0.27
LR,200,1,side_effect_3,4,0.6508591925258592,153,69,44,64,0.34
LR,200,2,side_effect_3,0,0.6961199294532628,158,58,40,65,0.35
LR,200,2,side_effect_3,1,0.68189799969461,177,59,46,65,0.42
LR,200,2,side_effect_3,2,0.7070423589283041,157,47,57,74,0.35
LR,200,2,side_effect_3,3,0.7403170887422856,230,24,35,39,0.54
LR,200,2,side_effect_3,4,0.703445806143562,126,80,34,88,0.26
LR,200,3,side_effect_3,0,0.7222495491064108,179,49,48,59,0.39
LR,200,3,side_effect_3,1,0.7095744680851064,163,72,30,58,0.36
LR,200,3,side_effect_3,2,0.722676644622346,179,42,46,58,0.47
LR,200,3,side_effect_3,3,0.7568382862500509,181,40,42,69,0.39
LR,200,3,side_effect_3,4,0.6586252360759718,130,81,47,86,0.33
LR,200,4,side_effect_3,0,0.7083333333333333,173,46,53,59,0.48
LR,200,4,side_effect_3,1,0.7433555789720173,162,57,38,79,0.44
LR,200,4,side_effect_3,2,0.7252188767883835,151,72,33,72,0.35
LR,200,4,side_effect_3,3,0.6855964888947998,148,71,32,71,0.36
LR,200,4,side_effect_3,4,0.7539974416373522,197,39,43,63,0.42
LR,200,5,side_effect_3,0,0.6927536231884058,176,34,62,53,0.44
LR,200,5,side_effect_3,1,0.6953231292517006,133,112,22,74,0.28
LR,200,5,side_effect_3,2,0.7217290799815071,146,64,33,70,0.32
LR,200,5,side_effect_3,3,0.7172697852309502,178,53,43,60,0.32
LR,200,5,side_effect_3,4,0.7362914862914863,163,57,42,84,0.43
LR,200,6,side_effect_3,0,0.6703267973856208,202,53,45,45,0.42
LR,200,6,side_effect_3,1,0.6999494438827097,181,34,44,48,0.47
LR,200,6,side_effect_3,2,0.7459287231531744,184,39,44,70,0.4
LR,200,6,side_effect_3,3,0.7003395585738539,131,55,47,86,0.37
LR,200,6,side_effect_3,4,0.7160041453845585,147,90,32,82,0.25
LR,200,7,side_effect_3,0,0.6743812656641603,178,50,52,60,0.38
LR,200,7,side_effect_3,1,0.7330043859649122,164,60,41,73,0.4
LR,200,7,side_effect_3,2,0.6741642084562438,134,92,33,75,0.27
LR,200,7,side_effect_3,3,0.800695134061569,175,37,32,63,0.44
LR,200,7,side_effect_3,4,0.6882859804378202,151,75,42,72,0.32
LR,200,8,side_effect_3,0,0.7295418281285617,155,59,37,86,0.36
LR,200,8,side_effect_3,1,0.7300607930314855,159,47,43,64,0.34
LR,200,8,side_effect_3,2,0.6588067659496232,120,102,27,71,0.22
LR,200,8,side_effect_3,3,0.659486607142857,208,16,80,40,0.67
LR,200,8,side_effect_3,4,0.7168421052631578,188,62,32,63,0.32
LR,200,9,side_effect_3,0,0.7378973293311784,144,69,39,83,0.36
LR,200,9,side_effect_3,1,0.7237963516746413,187,22,66,62,0.56
LR,200,9,side_effect_3,2,0.7635633270321361,180,50,32,60,0.41
LR,200,9,side_effect_3,3,0.7655000000000001,154,86,21,79,0.26
LR,200,9,side_effect_3,4,0.6707478783592645,138,86,33,68,0.27
Adaboost,200,0,side_effect_3,0,0.7099930118798043,123,89,31,77,0.49
Adaboost,200,0,side_effect_3,1,0.5977092760180995,138,70,55,64,0.49
Adaboost,200,0,side_effect_3,2,0.7025279589934762,176,46,61,55,0.5
Adaboost,200,0,side_effect_3,3,0.6599415204678363,113,115,19,71,0.48
Adaboost,200,0,side_effect_3,4,0.6797856614929786,189,57,53,57,0.5
