model,data_num,iter,side_effect,test_fold,auc,tn,fp,fn,tp,cutoff point
Adaboost,280,6,side_effect_4,2,0.7077991452991452,232,32,43,35,0.5
Adaboost,280,6,side_effect_4,3,0.7095216308271058,168,81,29,50,0.49
Adaboost,280,6,side_effect_4,4,0.7119337355557828,119,135,7,70,0.48
Adaboost,280,7,side_effect_4,0,0.6699449252557041,163,85,30,52,0.48
Adaboost,280,7,side_effect_4,1,0.7159991970290073,121,122,16,66,0.46
Adaboost,280,7,side_effect_4,2,0.5301573426573427,129,105,36,52,0.48
Adaboost,280,7,side_effect_4,3,0.6252471332542507,211,70,25,29,0.49
Adaboost,280,7,side_effect_4,4,0.7047866911614614,180,96,22,49,0.48
Adaboost,280,8,side_effect_4,0,0.6097062579821201,115,110,28,59,0.48
Adaboost,280,8,side_effect_4,1,0.663059163059163,166,98,21,42,0.49
Adaboost,280,8,side_effect_4,2,0.703943377148635,82,148,6,80,0.33
Adaboost,280,8,side_effect_4,3,0.5880724983720427,212,59,41,27,0.49
Adaboost,280,8,side_effect_4,4,0.7569431413023082,144,148,7,66,0.47
Adaboost,280,9,side_effect_4,0,0.7484449130205589,210,61,24,46,0.49
Adaboost,280,9,side_effect_4,1,0.6274539566889293,141,103,29,52,0.48
Adaboost,280,9,side_effect_4,2,0.6433776749566223,214,52,32,33,0.49
Adaboost,280,9,side_effect_4,3,0.7357963613150335,186,55,28,50,0.49
Adaboost,280,9,side_effect_4,4,0.6704124189063948,130,130,18,65,0.47
MLP,280,0,side_effect_4,0,0.5690858161446397,145,86,41,44,0.04
MLP,280,0,side_effect_4,1,0.7008983890954151,143,126,13,59,0.05
MLP,280,0,side_effect_4,2,0.6621297517687973,155,114,19,43,0.11
MLP,280,0,side_effect_4,3,0.7593559232062284,178,76,26,63,0.19
MLP,280,0,side_effect_4,4,0.3929830451569582,0,259,0,69,0.0
MLP,280,1,side_effect_4,0,0.6487945492662474,118,147,15,57,0.03
MLP,280,1,side_effect_4,1,0.6567479160071753,194,49,43,35,0.09
MLP,280,1,side_effect_4,2,0.6934384680371727,156,109,19,48,0.09
MLP,280,1,side_effect_4,3,0.6414384831311901,159,80,32,47,0.29
MLP,280,1,side_effect_4,4,0.7306812985825331,176,94,23,58,0.03
MLP,280,2,side_effect_4,0,0.7136062861869312,145,103,17,61,0.12
MLP,280,2,side_effect_4,1,0.6513734827806492,225,32,39,28,0.21
MLP,280,2,side_effect_4,2,0.7577338603425561,197,78,19,50,0.37
MLP,280,2,side_effect_4,3,0.731813063063063,179,61,29,45,0.04
MLP,280,2,side_effect_4,4,0.6823484003773909,167,95,29,60,0.2
MLP,280,3,side_effect_4,0,0.7050927971718957,213,35,36,37,0.28
MLP,280,3,side_effect_4,1,0.6824725274725275,198,62,32,38,0.51
MLP,280,3,side_effect_4,2,0.6284449432597581,126,117,19,47,0.03
MLP,280,3,side_effect_4,3,0.6991280324613657,181,53,41,58,0.2
MLP,280,3,side_effect_4,4,0.6813546088908409,207,90,27,42,0.24
MLP,280,4,side_effect_4,0,0.7243114909781576,172,98,19,59,0.14
MLP,280,4,side_effect_4,1,0.6915178571428571,165,59,35,55,0.32
MLP,280,4,side_effect_4,2,0.6829006906406289,165,82,24,44,0.08
MLP,280,4,side_effect_4,3,0.6358912177377447,182,69,32,37,0.51
MLP,280,4,side_effect_4,4,0.7694444444444445,193,97,16,56,0.07
MLP,280,5,side_effect_4,0,0.7202377764686981,123,140,11,60,0.02
MLP,280,5,side_effect_4,1,0.735250966967501,155,116,18,65,0.07
MLP,280,5,side_effect_4,2,0.5476373626373626,253,7,67,3,0.17
MLP,280,5,side_effect_4,3,0.700797057020233,195,38,33,37,0.53
MLP,280,5,side_effect_4,4,0.691566265060241,165,90,26,57,0.16
MLP,280,6,side_effect_4,0,0.7323526994822911,177,106,21,65,0.12
MLP,280,6,side_effect_4,1,0.7323320158102766,208,45,32,43,0.16
MLP,280,6,side_effect_4,2,0.5855178486757434,235,24,41,16,0.72
MLP,280,6,side_effect_4,3,0.5793114208446016,84,169,13,63,0.01
MLP,280,6,side_effect_4,4,0.7446709916589435,177,57,30,53,0.16
MLP,280,7,side_effect_4,0,0.6337283950617283,185,65,43,38,0.41
MLP,280,7,side_effect_4,1,0.6936383928571429,144,108,15,49,0.06
MLP,280,7,side_effect_4,2,0.711797780763298,166,95,21,56,0.1
MLP,280,7,side_effect_4,3,0.6420153073202798,201,28,61,32,0.34
MLP,280,7,side_effect_4,4,0.6615127919911012,255,35,35,27,0.8
MLP,280,8,side_effect_4,0,0.7130788804071246,214,48,32,43,0.06
MLP,280,8,side_effect_4,1,0.6925394548063128,187,68,35,47,0.16
MLP,280,8,side_effect_4,2,0.6889269069671407,196,57,31,36,0.18
MLP,280,8,side_effect_4,3,0.6830555555555556,191,49,36,39,0.25
MLP,280,8,side_effect_4,4,0.6678921568627451,130,142,16,62,0.07
MLP,280,9,side_effect_4,0,0.703172244144929,181,66,29,50,0.11
MLP,280,9,side_effect_4,1,0.6652780003204615,114,123,18,61,0.05
MLP,280,9,side_effect_4,2,0.6916223404255318,179,103,26,54,0.04
MLP,280,9,side_effect_4,3,0.7276960784313725,201,54,26,38,0.24
MLP,280,9,side_effect_4,4,0.7416091954022989,189,72,25,50,0.19
RF,240,0,side_effect_4,0,0.7944638186573669,231,28,26,36,0.35
RF,240,0,side_effect_4,1,0.6957685372999775,164,97,21,47,0.26
RF,240,0,side_effect_4,2,0.7950451549914571,183,58,23,62,0.33
RF,240,0,side_effect_4,3,0.6499854312354312,180,84,30,48,0.22
RF,240,0,side_effect_4,4,0.7728367611636093,172,85,21,63,0.2
RF,240,1,side_effect_4,0,0.6584850264239577,111,151,11,54,0.13
RF,240,1,side_effect_4,1,0.7250058644147315,167,78,26,61,0.23
RF,240,1,side_effect_4,2,0.7744946852453598,218,53,22,45,0.3
RF,240,1,side_effect_4,3,0.7449729729729729,171,79,19,55,0.23
RF,240,1,side_effect_4,4,0.789463817022872,197,57,25,59,0.31
RF,240,2,side_effect_4,0,0.7558660763696736,215,63,20,45,0.26
RF,240,2,side_effect_4,1,0.7164667099005622,143,114,16,56,0.2
RF,240,2,side_effect_4,2,0.7663398692810457,171,84,20,58,0.24
RF,240,2,side_effect_4,3,0.7564920774647887,165,91,17,54,0.2
RF,240,2,side_effect_4,4,0.7838750232818029,177,59,29,62,0.31
RF,240,3,side_effect_4,0,0.7569723337795626,141,108,12,60,0.17
RF,240,3,side_effect_4,1,0.7259001479695293,194,63,25,46,0.26
RF,240,3,side_effect_4,2,0.7385000000000002,171,79,28,60,0.22
RF,240,3,side_effect_4,3,0.7752036390563842,150,124,8,61,0.16
RF,240,3,side_effect_4,4,0.8306534735106164,213,39,23,54,0.3
RF,240,4,side_effect_4,0,0.7303501945525293,157,100,21,64,0.21
RF,240,4,side_effect_4,1,0.7286425576519917,213,52,32,40,0.32
RF,240,4,side_effect_4,2,0.7546567870741998,210,36,38,41,0.27
RF,240,4,side_effect_4,3,0.7489176256123959,167,95,17,50,0.23
RF,240,4,side_effect_4,4,0.71996996996997,169,83,23,51,0.23
RF,240,5,side_effect_4,0,0.7770315972557735,214,48,27,52,0.27
RF,240,5,side_effect_4,1,0.7093774281274281,153,81,29,59,0.27
RF,240,5,side_effect_4,2,0.7768361581920904,167,69,22,62,0.18
RF,240,5,side_effect_4,3,0.7626476113794954,244,32,22,32,0.36
RF,240,5,side_effect_4,4,0.7540804947283051,202,72,19,53,0.28
RF,240,6,side_effect_4,0,0.7911414565826331,174,64,22,62,0.26
RF,240,6,side_effect_4,1,0.6660906487607386,214,33,51,31,0.37
RF,240,6,side_effect_4,2,0.7568867387592488,206,45,28,42,0.31
RF,240,6,side_effect_4,3,0.7319323193231932,174,97,22,60,0.23
RF,240,6,side_effect_4,4,0.7591371340523883,203,72,17,42,0.23
RF,240,7,side_effect_4,0,0.7200150277073355,127,107,17,74,0.17
RF,240,7,side_effect_4,1,0.7582597730138714,200,60,20,41,0.27
RF,240,7,side_effect_4,2,0.7249384993849938,229,42,35,37,0.26
RF,240,7,side_effect_4,3,0.7336359797297298,195,61,27,47,0.33
RF,240,7,side_effect_4,4,0.7614093796983366,187,74,24,55,0.24
RF,240,8,side_effect_4,0,0.761906035958904,179,77,23,50,0.26
RF,240,8,side_effect_4,1,0.6974801203524608,240,42,36,30,0.29
RF,240,8,side_effect_4,2,0.6816753647885824,164,65,35,47,0.25
RF,240,8,side_effect_4,3,0.8151832203556342,215,46,24,54,0.31
RF,240,8,side_effect_4,4,0.7496971532404604,207,47,33,45,0.31
RF,240,9,side_effect_4,0,0.7178073510773131,172,91,19,41,0.27
RF,240,9,side_effect_4,1,0.7613560352690788,181,72,17,48,0.22
RF,240,9,side_effect_4,2,0.7230512640449439,235,21,54,35,0.38
RF,240,9,side_effect_4,3,0.8241999228841335,197,31,33,58,0.33
RF,240,9,side_effect_4,4,0.7349537037037037,211,71,28,44,0.27
LR,240,0,side_effect_4,0,0.7101419566442885,135,112,16,63,0.12
LR,240,0,side_effect_4,1,0.7501845699520119,181,71,29,57,0.19
LR,240,0,side_effect_4,2,0.6315673653518183,190,59,38,35,0.27
LR,240,0,side_effect_4,3,0.6254543802253726,220,42,51,33,0.26
LR,240,0,side_effect_4,4,0.767312834224599,203,69,16,39,0.12
LR,240,1,side_effect_4,0,0.6616980354444291,225,26,36,22,0.49
LR,240,1,side_effect_4,1,0.7351154918359218,202,46,32,49,0.23
LR,240,1,side_effect_4,2,0.6971593211182641,162,67,39,58,0.31
LR,240,1,side_effect_4,3,0.6721295763848956,205,77,35,39,0.22
LR,240,1,side_effect_4,4,0.8166154521510097,214,58,18,49,0.23
LR,240,2,side_effect_4,0,0.7451133291744645,174,55,28,56,0.17
LR,240,2,side_effect_4,1,0.7057123260826964,139,104,21,63,0.13
LR,240,2,side_effect_4,2,0.7101820408617714,184,69,27,44,0.23
LR,240,2,side_effect_4,3,0.7387740183792817,169,83,20,56,0.13
LR,240,2,side_effect_4,4,0.7250132205182444,226,79,23,39,0.17
LR,240,3,side_effect_4,0,0.7560700876095119,173,82,24,70,0.18
LR,240,3,side_effect_4,1,0.6736383442265795,111,159,11,57,0.09
LR,240,3,side_effect_4,2,0.6729390681003584,135,113,18,54,0.14
LR,240,3,side_effect_4,3,0.6981757877280266,194,76,25,42,0.18
LR,240,3,side_effect_4,4,0.7318321955516407,173,66,24,52,0.2
LR,240,4,side_effect_4,0,0.7387452107279694,228,33,38,42,0.47
LR,240,4,side_effect_4,1,0.718657958765527,239,35,29,28,0.35
LR,240,4,side_effect_4,2,0.7787984373350226,199,47,28,49,0.3
LR,240,4,side_effect_4,3,0.6950925527335342,151,79,35,66,0.15
LR,240,4,side_effect_4,4,0.6736698012141412,207,64,29,33,0.32
LR,240,5,side_effect_4,0,0.6910405192761605,121,127,14,68,0.08
LR,240,5,side_effect_4,1,0.7573077337935498,189,65,24,49,0.21
LR,240,5,side_effect_4,2,0.7928181658158775,191,56,25,44,0.26
LR,240,5,side_effect_4,3,0.6919900497512439,230,38,39,36,0.28
LR,240,5,side_effect_4,4,0.7213352685050799,201,64,27,51,0.23
LR,240,6,side_effect_4,0,0.6888998682476943,153,100,20,52,0.15
LR,240,6,side_effect_4,1,0.6987792968750001,175,81,29,51,0.22
LR,240,6,side_effect_4,2,0.7287188763566717,185,69,24,50,0.19
LR,240,6,side_effect_4,3,0.8158413120161254,223,40,30,53,0.21
LR,240,6,side_effect_4,4,0.7111672794117647,142,114,14,54,0.13
LR,240,7,side_effect_4,0,0.7528665651953323,190,80,21,52,0.26
LR,240,7,side_effect_4,1,0.7101854577568443,165,93,21,58,0.19
LR,240,7,side_effect_4,2,0.6765979118920296,160,78,23,43,0.22
LR,240,7,side_effect_4,3,0.7128418244317891,208,59,31,42,0.24
LR,240,7,side_effect_4,4,0.7291958531801624,129,120,11,75,0.13
LR,240,8,side_effect_4,0,0.6725088412731434,168,85,29,47,0.19
LR,240,8,side_effect_4,1,0.660762074678221,214,52,32,27,0.19
LR,240,8,side_effect_4,2,0.6868641975308644,186,84,27,48,0.23
LR,240,8,side_effect_4,3,0.6505641025641026,214,46,41,34,0.47
LR,240,8,side_effect_4,4,0.7077813024818063,182,51,41,51,0.24
LR,240,9,side_effect_4,0,0.7671548117154812,163,76,15,65,0.18
LR,240,9,side_effect_4,1,0.7230634977670551,140,113,16,61,0.15
LR,240,9,side_effect_4,2,0.6462500000000001,151,89,24,46,0.22
LR,240,9,side_effect_4,3,0.6273532668881506,206,52,42,42,0.23
LR,240,9,side_effect_4,4,0.7359381486093816,235,57,27,39,0.25
Adaboost,240,0,side_effect_4,0,0.6739162308782561,130,129,20,59,0.47
Adaboost,240,0,side_effect_4,1,0.6112392880685563,204,42,46,28,0.49
Adaboost,240,0,side_effect_4,2,0.6585114360704911,176,78,34,50,0.49
Adaboost,240,0,side_effect_4,3,0.6360813099943535,145,108,24,46,0.48
Adaboost,240,0,side_effect_4,4,0.7094708994708995,171,99,23,47,0.48
Adaboost,240,1,side_effect_4,0,0.6914179967615082,221,41,31,35,0.5
Adaboost,240,1,side_effect_4,1,0.634497467342042,177,65,41,52,0.49
Adaboost,240,1,side_effect_4,2,0.6273856578204404,230,23,48,22,0.5
Adaboost,240,1,side_effect_4,3,0.6381172839506173,103,167,5,67,0.33
Adaboost,240,1,side_effect_4,4,0.6497678018575852,183,72,37,39,0.49
Adaboost,240,2,side_effect_4,0,0.6979408424275344,121,142,12,65,0.47
Adaboost,240,2,side_effect_4,1,0.696969696969697,151,113,17,49,0.48
Adaboost,240,2,side_effect_4,2,0.6995501621508526,165,77,29,50,0.49
Adaboost,240,2,side_effect_4,3,0.6589787599227633,178,58,37,42,0.49
Adaboost,240,2,side_effect_4,4,0.6412692380771424,190,87,36,40,0.48
Adaboost,240,3,side_effect_4,0,0.5471073420074349,229,40,45,19,0.5
Adaboost,240,3,side_effect_4,1,0.7076045627376426,181,82,25,45,0.48
Adaboost,240,3,side_effect_4,2,0.6490168539325843,203,37,47,42,0.49
Adaboost,240,3,side_effect_4,3,0.5970885323826499,224,31,46,20,0.5
Adaboost,240,3,side_effect_4,4,0.7370766488413548,173,82,27,61,0.49
Adaboost,240,4,side_effect_4,0,0.6925403225806451,148,100,23,57,0.48
Adaboost,240,4,side_effect_4,1,0.7032718215781728,126,116,15,58,0.47
Adaboost,240,4,side_effect_4,2,0.6947470346163157,180,75,33,48,0.48
Adaboost,240,4,side_effect_4,3,0.6989164086687307,197,58,31,45,0.49
Adaboost,240,4,side_effect_4,4,0.7199375463109983,156,126,15,52,0.48
Adaboost,240,5,side_effect_4,0,0.6530187091863308,117,112,32,77,0.48
Adaboost,240,5,side_effect_4,1,0.6351157949518605,180,72,33,28,0.49
Adaboost,240,5,side_effect_4,2,0.6386514719848052,213,60,26,28,0.49
Adaboost,240,5,side_effect_4,3,0.6957639135058491,213,35,51,40,0.5
Adaboost,240,5,side_effect_4,4,0.6557603686635944,168,112,21,41,0.47
Adaboost,240,6,side_effect_4,0,0.5672317813765182,177,70,45,35,0.48
Adaboost,240,6,side_effect_4,1,0.6846923828125,134,122,16,48,0.48
Adaboost,240,6,side_effect_4,2,0.77172020123839,203,69,26,50,0.49
Adaboost,240,6,side_effect_4,3,0.6642114879524952,128,150,15,48,0.47
Adaboost,240,6,side_effect_4,4,0.7192697203381956,132,97,23,71,0.45
Adaboost,240,7,side_effect_4,0,0.6638241946329237,140,147,10,47,0.47
Adaboost,240,7,side_effect_4,1,0.6848885457878993,121,120,21,65,0.48
Adaboost,240,7,side_effect_4,2,0.7198491884684353,148,91,25,66,0.48
Adaboost,240,7,side_effect_4,3,0.7095637691371468,183,50,32,35,0.49
Adaboost,240,7,side_effect_4,4,0.6695595371407241,216,66,36,40,0.49
Adaboost,240,8,side_effect_4,0,0.6962604128938791,209,42,46,42,0.49
Adaboost,240,8,side_effect_4,1,0.6434144818976281,136,131,19,41,0.48
Adaboost,240,8,side_effect_4,2,0.6276627218934911,128,132,22,56,0.47
Adaboost,240,8,side_effect_4,3,0.7064176245210728,167,94,23,49,0.48
Adaboost,240,8,side_effect_4,4,0.711829973433349,154,89,21,58,0.47
Adaboost,240,9,side_effect_4,0,0.6854279523293608,213,47,32,39,0.49
Adaboost,240,9,side_effect_4,1,0.6533465038314177,182,79,26,38,0.48
Adaboost,240,9,side_effect_4,2,0.6067623899953682,223,31,45,23,0.5
Adaboost,240,9,side_effect_4,3,0.736272341993735,181,87,21,60,0.48
Adaboost,240,9,side_effect_4,4,0.6389976155126648,164,75,42,51,0.48
MLP,240,0,side_effect_4,0,0.7219491791278888,166,96,17,56,0.08
MLP,240,0,side_effect_4,1,0.7041501976284585,155,98,23,57,0.01
MLP,240,0,side_effect_4,2,0.6772685818513452,161,97,24,44,0.23
MLP,240,0,side_effect_4,3,0.622573063560188,200,33,53,31,0.19
MLP,240,0,side_effect_4,4,0.712962962962963,187,89,24,48,0.45
MLP,240,1,side_effect_4,0,0.7055532532117695,140,114,16,60,0.1
MLP,240,1,side_effect_4,1,0.7788428620335501,173,81,15,54,0.24
MLP,240,1,side_effect_4,2,0.713477223547689,235,34,34,33,0.2
MLP,240,1,side_effect_4,3,0.697907949790795,181,58,37,48,0.33
MLP,240,1,side_effect_4,4,0.6657424812030075,200,66,33,47,0.18
MLP,240,2,side_effect_4,0,0.6483844241922122,175,80,32,39,0.17
MLP,240,2,side_effect_4,1,0.6961587208735498,195,68,34,44,0.14
MLP,240,2,side_effect_4,2,0.6704477611940298,187,81,30,45,0.08
MLP,240,2,side_effect_4,3,0.6622404371584699,141,103,23,52,0.21
MLP,240,2,side_effect_4,4,0.707010582010582,200,52,35,43,0.17
MLP,240,3,side_effect_4,0,0.6852500224436664,129,108,23,71,0.06
MLP,240,3,side_effect_4,1,0.696014828544949,182,67,27,38,0.23
MLP,240,3,side_effect_4,2,0.6090280305788133,133,135,25,57,0.07
MLP,240,3,side_effect_4,3,0.654345238095238,157,123,18,42,0.03
MLP,240,3,side_effect_4,4,0.7142932937181664,165,83,24,52,0.11
MLP,240,4,side_effect_4,0,0.785292694726657,218,47,27,51,0.04
MLP,240,4,side_effect_4,1,0.5898806925651099,168,69,28,30,0.14
MLP,240,4,side_effect_4,2,0.6755759195621739,137,106,28,69,0.26
MLP,240,4,side_effect_4,3,0.6441980402269211,190,87,33,37,0.04
MLP,240,4,side_effect_4,4,0.6502079002079002,166,94,29,45,0.13
MLP,240,5,side_effect_4,0,0.7175294291484017,215,42,37,42,0.18
MLP,240,5,side_effect_4,1,0.726029601029601,216,36,31,43,0.23
MLP,240,5,side_effect_4,2,0.40715020576131683,0,240,0,81,0.0
MLP,240,5,side_effect_4,3,0.6298865830115828,193,66,33,31,0.28
MLP,240,5,side_effect_4,4,0.6150328005174166,211,63,43,36,0.32
MLP,240,6,side_effect_4,0,0.6346198558474774,188,65,37,31,0.13
MLP,240,6,side_effect_4,1,0.6323072139303482,159,109,25,47,0.21
MLP,240,6,side_effect_4,2,0.7324486301369862,209,47,32,41,0.29
MLP,240,6,side_effect_4,3,0.7064527415404609,165,82,26,55,0.03
MLP,240,6,side_effect_4,4,0.605631829644158,233,25,71,12,0.02
MLP,240,7,side_effect_4,0,0.680734998564456,166,77,33,53,0.07
MLP,240,7,side_effect_4,1,0.7159822866344606,226,50,32,40,0.24
MLP,240,7,side_effect_4,2,0.7273664423018616,153,86,21,48,0.1
MLP,240,7,side_effect_4,3,0.6914971692178654,153,98,20,56,0.23
MLP,240,7,side_effect_4,4,0.6639441639441639,174,99,27,47,0.02
MLP,240,8,side_effect_4,0,0.6729623324111512,179,75,30,44,0.4
MLP,240,8,side_effect_4,1,0.733969202482188,135,94,15,61,0.03
MLP,240,8,side_effect_4,2,0.6882659313725491,211,61,30,42,0.14
MLP,240,8,side_effect_4,3,0.5981768548308473,223,40,50,28,0.61
MLP,240,8,side_effect_4,4,0.6316902794175521,188,76,37,40,0.06
MLP,240,9,side_effect_4,0,0.6775004931939238,239,35,39,35,0.27
MLP,240,9,side_effect_4,1,0.6746477435164386,163,73,33,50,0.55
MLP,240,9,side_effect_4,2,0.6561076604554865,152,124,19,51,0.11
MLP,240,9,side_effect_4,3,0.7313870868087735,189,60,29,49,0.09
MLP,240,9,side_effect_4,4,0.4892600089968511,0,247,0,72,0.0
RF,200,0,side_effect_4,0,0.7400932400932401,209,51,26,40,0.3
RF,200,0,side_effect_4,1,0.7908299866131192,184,50,25,58,0.27
RF,200,0,side_effect_4,2,0.6842054263565891,131,109,23,63,0.2
RF,200,0,side_effect_4,3,0.7065751858204689,182,83,24,42,0.23
RF,200,0,side_effect_4,4,0.7279849358378278,185,98,22,54,0.28
RF,200,1,side_effect_4,0,0.7620857403466099,180,73,22,56,0.21
RF,200,1,side_effect_4,1,0.7336001444390947,171,77,24,43,0.28
RF,200,1,side_effect_4,2,0.7881260702054793,171,85,11,62,0.21
RF,200,1,side_effect_4,3,0.7016553609395565,119,119,17,66,0.21
RF,200,1,side_effect_4,4,0.6895286997982761,236,51,38,38,0.38
RF,200,2,side_effect_4,0,0.7443181818181819,149,75,21,67,0.23
RF,200,2,side_effect_4,1,0.7312257609589846,183,71,23,44,0.22
RF,200,2,side_effect_4,2,0.7564002345124097,189,49,30,56,0.33
RF,200,2,side_effect_4,3,0.6973518645618851,199,83,25,37,0.27
RF,200,2,side_effect_4,4,0.8104063570612865,186,98,12,62,0.16
RF,200,3,side_effect_4,0,0.8138443810359964,217,51,18,50,0.33
RF,200,3,side_effect_4,1,0.7618107769423559,204,62,20,40,0.27
RF,200,3,side_effect_4,2,0.702974957635097,106,120,13,81,0.15
RF,200,3,side_effect_4,3,0.7618220899470899,173,79,19,53,0.22
RF,200,3,side_effect_4,4,0.7472780008924588,219,51,38,45,0.24
RF,200,4,side_effect_4,0,0.7480119825708061,221,49,27,41,0.32
RF,200,4,side_effect_4,1,0.8029977375565611,219,41,22,46,0.37
RF,200,4,side_effect_4,2,0.7255509641873278,186,56,31,47,0.35
RF,200,4,side_effect_4,3,0.7434810951760105,170,66,23,55,0.27
RF,200,4,side_effect_4,4,0.7120867325032203,222,52,36,49,0.24
RF,200,5,side_effect_4,0,0.7163738222561752,185,70,30,47,0.26
RF,200,5,side_effect_4,1,0.7024450891007046,202,52,34,42,0.29
RF,200,5,side_effect_4,2,0.718200146627566,161,87,26,62,0.28
RF,200,5,side_effect_4,3,0.8088137398482226,211,48,19,39,0.24
RF,200,5,side_effect_4,4,0.7453971467129361,173,93,22,56,0.18
RF,200,6,side_effect_4,0,0.7245698380566802,190,70,26,50,0.23
RF,200,6,side_effect_4,1,0.7590761665620424,166,70,22,59,0.29
RF,200,6,side_effect_4,2,0.7556923076923077,207,43,28,37,0.3
RF,200,6,side_effect_4,3,0.736989247311828,196,83,25,50,0.23
RF,200,6,side_effect_4,4,0.7190175097276266,176,81,26,54,0.23
RF,200,7,side_effect_4,0,0.7341159509834208,140,109,17,61,0.16
RF,200,7,side_effect_4,1,0.8095313825275656,191,71,17,55,0.27
RF,200,7,side_effect_4,2,0.816326530612245,183,90,10,53,0.18
RF,200,7,side_effect_4,3,0.7132628876160378,183,61,32,51,0.26
RF,200,7,side_effect_4,4,0.768567123554,152,102,15,66,0.18
RF,200,8,side_effect_4,0,0.790992006558721,196,42,31,51,0.28
RF,200,8,side_effect_4,1,0.6927378873854213,168,64,29,50,0.26
RF,200,8,side_effect_4,2,0.7286887471155151,196,82,17,36,0.25
RF,200,8,side_effect_4,3,0.7424149743087839,217,51,25,36,0.3
RF,200,8,side_effect_4,4,0.6918214654282766,208,58,49,53,0.35
RF,200,9,side_effect_4,0,0.7601818900751286,128,153,5,58,0.19
RF,200,9,side_effect_4,1,0.7865148963354434,207,50,22,45,0.25
RF,200,9,side_effect_4,2,0.7868165784832452,177,75,19,62,0.31
RF,200,9,side_effect_4,3,0.6802689180737962,195,51,40,38,0.32
RF,200,9,side_effect_4,4,0.7360726164079822,176,70,25,63,0.3
LR,200,0,side_effect_4,0,0.7093323298570046,216,46,34,37,0.17
LR,200,0,side_effect_4,1,0.603313325330132,172,73,44,41,0.28
LR,200,0,side_effect_4,2,0.7490123646811349,190,77,25,48,0.2
LR,200,0,side_effect_4,3,0.7773608505315823,185,49,26,56,0.34
LR,200,0,side_effect_4,4,0.6920482194204821,209,65,29,37,0.22
LR,200,1,side_effect_4,0,0.7979706650592726,192,60,20,59,0.27
LR,200,1,side_effect_4,1,0.734716796875,198,58,29,51,0.35
LR,200,1,side_effect_4,2,0.7048260381593715,159,84,25,52,0.23
LR,200,1,side_effect_4,3,0.6737040021488047,213,42,41,32,0.26
LR,200,1,side_effect_4,4,0.7842071611253196,196,80,17,51,0.26
LR,200,2,side_effect_4,0,0.6997402597402597,189,61,34,43,0.38
LR,200,2,side_effect_4,1,0.6630840423943872,190,71,34,43,0.38
LR,200,2,side_effect_4,2,0.7391351943076081,234,27,36,34,0.44
LR,200,2,side_effect_4,3,0.5885939741750359,199,39,53,29,0.27
LR,200,2,side_effect_4,4,0.6647680198840099,184,88,30,41,0.2
LR,200,3,side_effect_4,0,0.6365353205389954,163,85,29,50,0.2
LR,200,3,side_effect_4,1,0.7426580149002644,158,61,28,67,0.18
LR,200,3,side_effect_4,2,0.6411038023423713,198,73,32,37,0.2
LR,200,3,side_effect_4,3,0.6808059384941675,158,88,25,44,0.21
LR,200,3,side_effect_4,4,0.8020650490449149,243,55,19,46,0.25
LR,200,4,side_effect_4,0,0.7329366861248315,148,114,13,55,0.1
LR,200,4,side_effect_4,1,0.769215452011151,237,42,30,42,0.25
LR,200,4,side_effect_4,2,0.747012812514996,205,24,48,43,0.41
LR,200,4,side_effect_4,3,0.6334921798631475,210,38,40,26,0.29
LR,200,4,side_effect_4,4,0.6728693181818182,166,98,27,53,0.19
LR,200,5,side_effect_4,0,0.7295408163265306,181,64,27,53,0.29
LR,200,5,side_effect_4,1,0.6935681095622401,263,19,36,22,0.65
LR,200,5,side_effect_4,2,0.6565909090909091,202,48,47,41,0.23
LR,200,5,side_effect_4,3,0.6096647483328765,181,65,48,41,0.2
LR,200,5,side_effect_4,4,0.7144725370531823,155,104,16,46,0.14
LR,200,6,side_effect_4,0,0.6682410261509396,143,83,35,54,0.24
LR,200,6,side_effect_4,1,0.6900369003690037,191,80,27,42,0.24
LR,200,6,side_effect_4,2,0.6788586251621271,198,59,27,33,0.25
LR,200,6,side_effect_4,3,0.7675779505047798,185,88,17,65,0.23
LR,200,6,side_effect_4,4,0.572243442831678,128,127,28,49,0.12
LR,200,7,side_effect_4,0,0.6031141868512111,206,49,39,29,0.23
LR,200,7,side_effect_4,1,0.7255434782608695,116,120,13,79,0.11
LR,200,7,side_effect_4,2,0.7216752617596499,192,45,38,43,0.31
LR,200,7,side_effect_4,3,0.7120597546497824,232,34,35,41,0.36
LR,200,7,side_effect_4,4,0.7068287037037037,246,42,33,27,0.42
LR,200,8,side_effect_4,0,0.7053506148222001,116,139,8,51,0.13
LR,200,8,side_effect_4,1,0.6557622739018087,204,54,40,35,0.26
LR,200,8,side_effect_4,2,0.7443388314229801,175,44,38,60,0.32
LR,200,8,side_effect_4,3,0.6564736164736165,215,44,44,31,0.32
LR,200,8,side_effect_4,4,0.6462444771723121,237,54,38,32,0.35
LR,200,9,side_effect_4,0,0.7586666666666667,203,47,25,59,0.37
LR,200,9,side_effect_4,1,0.759131545338442,197,64,26,49,0.24
LR,200,9,side_effect_4,2,0.6598484848484848,208,52,33,33,0.35
LR,200,9,side_effect_4,3,0.6932933478735006,193,69,30,40,0.2
LR,200,9,side_effect_4,4,0.734107160348712,166,83,22,60,0.18
Adaboost,200,0,side_effect_4,0,0.6201079622132253,206,22,53,25,0.51
Adaboost,200,0,side_effect_4,1,0.5902858527131782,182,76,45,35,0.49
