model,data_num,iter,side_effect,test_fold,auc,,acc,,precision,,recall,,tn,fp,fn,tp,cutoff point
LR,120,8,side_effect_1,3,0.766533215,,0.656534954,,0.275862069,,0.833333333,,176,105,8,40,0.17
LR,120,8,side_effect_1,4,0.700904326,,0.729970326,,0.410526316,,0.527027027,,207,56,35,39,0.19
LR,120,9,side_effect_1,0,0.60569395,,0.708588957,,0.244897959,,0.533333333,,207,74,21,24,0.22
LR,120,9,side_effect_1,1,0.697769517,,0.638297872,,0.293706294,,0.7,,168,101,18,42,0.19
LR,120,9,side_effect_1,2,0.624596674,,0.629508197,,0.32,,0.588235294,,152,85,28,40,0.2
LR,120,9,side_effect_1,3,0.704277061,,0.678571429,,0.304,,0.644067797,,190,87,21,38,0.09
LR,120,9,side_effect_1,4,0.598654066,,0.691460055,,0.3,,0.416666667,,221,70,42,30,0.31
Adaboost,120,0,side_effect_1,0,0.635679648,,0.580246914,,0.350282486,,0.746987952,,126,115,21,62,0.38
Adaboost,120,0,side_effect_1,1,0.704467354,,0.691428571,,0.304,,0.644067797,,204,87,21,38,0.46
Adaboost,120,0,side_effect_1,2,0.715167549,,0.660550459,,0.291970803,,0.740740741,,176,97,14,40,0.39
Adaboost,120,0,side_effect_1,3,0.594900751,,0.590062112,,0.223776224,,0.603773585,,158,111,21,32,0.45
Adaboost,120,0,side_effect_1,4,0.670721449,,0.758928571,,0.341463415,,0.509090909,,227,54,27,28,0.48
Adaboost,120,1,side_effect_1,0,0.63734467,,0.408408408,,0.20661157,,0.909090909,,86,192,5,50,0.38
Adaboost,120,1,side_effect_1,1,0.719191919,,0.636075949,,0.285714286,,0.727272727,,161,100,15,40,0.42
Adaboost,120,1,side_effect_1,2,0.63307783,,0.720364742,,0.337209302,,0.453125,,208,57,35,29,0.48
Adaboost,120,1,side_effect_1,3,0.630483271,,0.578171091,,0.284023669,,0.685714286,,148,121,22,48,0.45
Adaboost,120,1,side_effect_1,4,0.59893617,,0.476608187,,0.225806452,,0.816666667,,114,168,11,49,0.33
Adaboost,120,2,side_effect_1,0,0.677253521,,0.691616766,,0.269565217,,0.62,,200,84,19,31,0.45
Adaboost,120,2,side_effect_1,1,0.580193086,,0.68,,0.355555556,,0.41025641,,189,58,46,32,0.47
Adaboost,120,2,side_effect_1,2,0.679713805,,0.522012579,,0.239361702,,0.833333333,,121,143,9,45,0.34
Adaboost,120,2,side_effect_1,3,0.6369108,,0.503012048,,0.211340206,,0.773584906,,126,153,12,41,0.41
Adaboost,120,2,side_effect_1,4,0.679405849,,0.762857143,,0.407894737,,0.449275362,,236,45,38,31,0.46
Adaboost,120,3,side_effect_1,0,0.662868481,,0.70845481,,0.316831683,,0.507936508,,211,69,31,32,0.47
Adaboost,120,3,side_effect_1,1,0.652047952,,0.605341246,,0.325,,0.675324675,,152,108,25,52,0.33
Adaboost,120,3,side_effect_1,2,0.524934598,,0.714285714,,0.192307692,,0.340909091,,215,63,29,15,0.48
Adaboost,120,3,side_effect_1,3,0.613857262,,0.744680851,,0.289473684,,0.423076923,,223,54,30,22,0.48
Adaboost,120,3,side_effect_1,4,0.649434389,,0.673780488,,0.327433628,,0.544117647,,184,76,31,37,0.43
Adaboost,120,4,side_effect_1,0,0.577963636,,0.670769231,,0.228571429,,0.48,,194,81,26,24,0.48
Adaboost,120,4,side_effect_1,1,0.696138996,,0.583832335,,0.324175824,,0.786666667,,136,123,16,59,0.36
Adaboost,120,4,side_effect_1,2,0.570104099,,0.492260062,,0.218085106,,0.706896552,,118,147,17,41,0.44
Adaboost,120,4,side_effect_1,3,0.69416499,,0.732937685,,0.397849462,,0.521126761,,210,56,34,37,0.48
Adaboost,120,4,side_effect_1,4,0.526344828,,0.782352941,,0.227272727,,0.2,,256,34,40,10,0.5
Adaboost,120,5,side_effect_1,0,0.644408554,,0.749253731,,0.397590361,,0.492537313,,218,50,34,33,0.48
Adaboost,120,5,side_effect_1,1,0.669866684,,0.669811321,,0.322580645,,0.655737705,,173,84,21,40,0.45
Adaboost,120,5,side_effect_1,2,0.575850692,,0.663551402,,0.252525253,,0.423728814,,188,74,34,25,0.43
Adaboost,120,5,side_effect_1,3,0.597212337,,0.64516129,,0.247933884,,0.5,,190,91,30,30,0.44
Adaboost,120,5,side_effect_1,4,0.708295128,,0.60755814,,0.25625,,0.719298246,,168,119,16,41,0.45
Adaboost,120,6,side_effect_1,0,0.689858491,,0.801186944,,0.543859649,,0.430555556,,239,26,41,31,0.49
Adaboost,120,6,side_effect_1,1,0.703145565,,0.7,,0.324074074,,0.603448276,,189,73,23,35,0.48
Adaboost,120,6,side_effect_1,2,0.640740741,,0.701219512,,0.295918367,,0.5,,201,69,29,29,0.45
Adaboost,120,6,side_effect_1,3,0.779458795,,0.752265861,,0.394230769,,0.683333333,,208,63,19,41,0.44
Adaboost,120,6,side_effect_1,4,0.538451966,,0.699708455,,0.229885057,,0.357142857,,220,67,36,20,0.46
Adaboost,120,7,side_effect_1,0,0.778342843,,0.625,,0.297619048,,0.862068966,,160,118,8,50,0.41
Adaboost,120,7,side_effect_1,1,0.569382202,,0.524390244,,0.174418605,,0.681818182,,142,142,14,30,0.35
Adaboost,120,7,side_effect_1,2,0.650912997,,0.732522796,,0.356321839,,0.492063492,,210,56,32,31,0.47
Adaboost,120,7,side_effect_1,3,0.581451613,,0.444099379,,0.230414747,,0.806451613,,93,167,12,50,0.33
Adaboost,120,7,side_effect_1,4,0.647040226,,0.497093023,,0.291304348,,0.87012987,,104,163,10,67,0.32
Adaboost,120,8,side_effect_1,0,0.707651649,,0.539156627,,0.251308901,,0.827586207,,131,143,10,48,0.33
Adaboost,120,8,side_effect_1,1,0.507738095,,0.629080119,,0.206896552,,0.421052632,,188,92,33,24,0.44
Adaboost,120,8,side_effect_1,2,0.596586231,,0.646706587,,0.25203252,,0.543859649,,185,92,26,31,0.44
Adaboost,120,8,side_effect_1,3,0.665784615,,0.60952381,,0.306666667,,0.707692308,,146,104,19,46,0.43
Adaboost,120,8,side_effect_1,4,0.493082035,,0.762463343,,0.294117647,,0.149253731,,250,24,57,10,0.54
Adaboost,120,9,side_effect_1,0,0.598880597,,0.61237785,,0.290322581,,0.537313433,,152,88,31,36,0.47
Adaboost,120,9,side_effect_1,1,0.580564683,,0.685714286,,0.305882353,,0.393939394,,190,59,40,26,0.47
Adaboost,120,9,side_effect_1,2,0.724122743,,0.709480122,,0.294642857,,0.673469388,,199,79,16,33,0.35
Adaboost,120,9,side_effect_1,3,0.570645008,,0.697142857,,0.294736842,,0.417910448,,216,67,39,28,0.47
Adaboost,120,9,side_effect_1,4,0.688703428,,0.786111111,,0.358974359,,0.509090909,,255,50,27,28,0.48
MLP,120,0,side_effect_1,0,0.625314685,,0.148809524,,0.148809524,,1,,0,286,0,50,0
MLP,120,0,side_effect_1,1,0.668282205,,0.630177515,,0.298611111,,0.641791045,,170,101,24,43,0.03
MLP,120,0,side_effect_1,2,0.649449565,,0.800643087,,0.666666667,,0.031746032,,247,1,61,2,0.01
MLP,120,0,side_effect_1,3,0.698924731,,0.695121951,,0.266055046,,0.591836735,,199,80,20,29,0.01
MLP,120,0,side_effect_1,4,0.645461255,,0.216763006,,0.216763006,,1,,0,271,0,75,0
MLP,120,1,side_effect_1,0,0.549531616,,0.565982405,,0.215686275,,0.540983607,,160,120,28,33,0.01
MLP,120,1,side_effect_1,1,0.595308399,,0.705521472,,0.35,,0.388888889,,202,52,44,28,0.21
MLP,120,1,side_effect_1,2,0.643826087,,0.667711599,,0.344537815,,0.594202899,,172,78,28,41,0.09
MLP,120,1,side_effect_1,3,0.760643116,,0.137724551,,0.137724551,,1,,0,288,0,46,0
MLP,120,1,side_effect_1,4,0.505742049,,0.817109145,,0.2,,0.035714286,,275,8,54,2,0.99
MLP,120,2,side_effect_1,0,0.649786528,,0.670886076,,0.342105263,,0.573529412,,173,75,29,39,0.01
MLP,120,2,side_effect_1,1,0.661757663,,0.74566474,,0.321428571,,0.465517241,,231,57,31,27,0.08
MLP,120,2,side_effect_1,2,0.678100586,,0.778125,,0.452054795,,0.515625,,216,40,31,33,0.35
MLP,120,2,side_effect_1,3,0.52590799,,0.749287749,,0.257575758,,0.303571429,,246,49,39,17,0.23
MLP,120,2,side_effect_1,4,0.687982501,,0.17791411,,0.17791411,,1,,0,268,0,58,0
MLP,120,3,side_effect_1,0,0.610421559,,0.605341246,,0.272108844,,0.606060606,,164,107,26,40,0.03
MLP,120,3,side_effect_1,1,0.671854778,,0.76969697,,0.255319149,,0.226415094,,242,35,41,12,0.01
MLP,120,3,side_effect_1,2,0.60239899,,0.185185185,,0.185185185,,1,,0,264,0,60,0
MLP,120,3,side_effect_1,3,0.743405123,,0.781538462,,0.423076923,,0.559322034,,221,45,26,33,0.02
MLP,120,3,side_effect_1,4,0.472595996,,0.192419825,,0.192419825,,1,,0,277,0,66,0
MLP,120,4,side_effect_1,0,0.668981984,,0.729813665,,0.308510638,,0.568627451,,206,65,22,29,0.03
MLP,120,4,side_effect_1,1,0.702466498,,0.74695122,,0.348837209,,0.526315789,,215,56,27,30,0.08
MLP,120,4,side_effect_1,2,0.686267348,,0.684684685,,0.376,,0.635135135,,181,78,27,47,0.02
MLP,120,4,side_effect_1,3,0.686286595,,0.676646707,,0.294117647,,0.593220339,,191,84,24,35,0.01
MLP,120,4,side_effect_1,4,0.499459521,,0.80994152,,0.25,,0.015873016,,276,3,62,1,0.01
MLP,120,5,side_effect_1,0,0.628331836,,0.673780488,,0.313559322,,0.587301587,,184,81,26,37,0.04
MLP,120,5,side_effect_1,1,0.701549534,,0.808176101,,0.4,,0.392156863,,237,30,31,20,0.15
MLP,120,5,side_effect_1,2,0.685413105,,0.811940299,,0.75,,0.046153846,,269,1,62,3,0.01
MLP,120,5,side_effect_1,3,0.444914216,,0.813253012,,0.375,,0.05,,267,5,57,3,0.01
MLP,120,5,side_effect_1,4,0.614399124,,0.187861272,,0.187861272,,1,,0,281,0,65,0
MLP,120,6,side_effect_1,0,0.570568212,,0.175384615,,0.175384615,,1,,0,268,0,57,0
MLP,120,6,side_effect_1,1,0.664745904,,0.753799392,,0.320987654,,0.5,,222,55,26,26,0.05
MLP,120,6,side_effect_1,2,0.388594661,,0.193641618,,0.193641618,,1,,0,279,0,67,0
MLP,120,6,side_effect_1,3,0.527403964,,0.580547112,,0.214814815,,0.475409836,,162,106,32,29,0.02
MLP,120,6,side_effect_1,4,0.583678565,,0.733333333,,0.338461538,,0.328358209,,220,43,45,22,0.49
MLP,120,7,side_effect_1,0,0.502936032,,0.173652695,,0.173652695,,1,,0,276,0,58,0
MLP,120,7,side_effect_1,1,0.587645268,,0.775757576,,0.310344828,,0.346153846,,238,40,34,18,0.29
MLP,120,7,side_effect_1,2,0.691810842,,0.693498452,,0.362831858,,0.602941176,,183,72,27,41,0.07
MLP,120,7,side_effect_1,3,0.601410935,,0.75,,0.359375,,0.365079365,,220,41,40,23,0.11
MLP,120,7,side_effect_1,4,0.686549708,,0.637931034,,0.282758621,,0.650793651,,181,104,22,41,0.02
MLP,120,8,side_effect_1,0,0.63027027,,0.697530864,,0.382352941,,0.527027027,,187,63,35,39,0.17
MLP,120,8,side_effect_1,1,0.668461134,,0.838414634,,0.545454545,,0.321428571,,257,15,38,18,0.01
MLP,120,8,side_effect_1,2,0.661468813,,0.651651652,,0.244274809,,0.653061224,,185,99,17,32,0.01
MLP,120,8,side_effect_1,3,0.67977428,,0.663580247,,0.330769231,,0.661538462,,172,87,22,43,0.03
MLP,120,8,side_effect_1,4,0.587356322,,0.674285714,,0.206521739,,0.316666667,,217,73,41,19,0.02
MLP,120,9,side_effect_1,0,0.64598147,,0.651234568,,0.241666667,,0.568627451,,182,91,22,29,0.04
MLP,120,9,side_effect_1,1,0.60153009,,0.204142012,,0.204142012,,1,,0,269,0,69,0
MLP,120,9,side_effect_1,2,0.572814334,,0.207006369,,0.207006369,,1,,0,249,0,65,0
MLP,120,9,side_effect_1,3,0.574873944,,0.174556213,,0.174556213,,1,,0,279,0,59,0
MLP,120,9,side_effect_1,4,0.663684211,,0.828985507,,0.52173913,,0.2,,274,11,48,12,0.02
RF,80,0,side_effect_1,0,0.698356164,,0.581871345,,0.228070175,,0.78,,160,132,11,39,0.21
RF,80,0,side_effect_1,1,0.712311154,,0.670886076,,0.328,,0.672131148,,171,84,20,41,0.22
RF,80,0,side_effect_1,2,0.688953168,,0.640378549,,0.355555556,,0.64,,155,87,27,48,0.12
RF,80,0,side_effect_1,3,0.743465984,,0.833333333,,0.480769231,,0.462962963,,255,27,29,25,0.23
RF,80,0,side_effect_1,4,0.733247139,,0.801724138,,0.466666667,,0.546875,,244,40,29,35,0.23
RF,80,1,side_effect_1,0,0.765420064,,0.671641791,,0.333333333,,0.774193548,,177,96,14,48,0.23
RF,80,1,side_effect_1,1,0.770277778,,0.832258065,,0.4,,0.6,,234,36,16,24,0.31
RF,80,1,side_effect_1,2,0.650014405,,0.403614458,,0.239215686,,0.938461538,,73,194,4,61,0.06
RF,80,1,side_effect_1,3,0.771503497,,0.733128834,,0.41322314,,0.757575758,,189,71,16,50,0.21
RF,80,1,side_effect_1,4,0.725376822,,0.721910112,,0.381355932,,0.633802817,,212,73,26,45,0.23
RF,80,2,side_effect_1,0,0.765799373,,0.798798799,,0.441558442,,0.586206897,,232,43,24,34,0.38
RF,80,2,side_effect_1,1,0.701778467,,0.739413681,,0.447058824,,0.535211268,,189,47,33,38,0.34
RF,80,2,side_effect_1,2,0.794207693,,0.75,,0.462962963,,0.649350649,,205,58,27,50,0.24
RF,80,2,side_effect_1,3,0.72529961,,0.835365854,,0.47826087,,0.423076923,,252,24,30,22,0.37
RF,80,2,side_effect_1,4,0.667391304,,0.772079772,,0.292682927,,0.52173913,,247,58,22,24,0.17
RF,80,3,side_effect_1,0,0.666058133,,0.601769912,,0.219354839,,0.708333333,,170,121,14,34,0.15
RF,80,3,side_effect_1,1,0.746359625,,0.717325228,,0.404958678,,0.7,,187,72,21,49,0.17
RF,80,3,side_effect_1,2,0.694539588,,0.640718563,,0.367741935,,0.721518987,,157,98,22,57,0.12
RF,80,3,side_effect_1,3,0.64106172,,0.666666667,,0.275229358,,0.508474576,,186,79,29,30,0.21
RF,80,3,side_effect_1,4,0.617141813,,0.663663664,,0.224137931,,0.541666667,,195,90,22,26,0.25
RF,80,4,side_effect_1,0,0.779086892,,0.717647059,,0.295652174,,0.693877551,,210,81,15,34,0.21
RF,80,4,side_effect_1,1,0.749484485,,0.688953488,,0.388489209,,0.710526316,,183,85,22,54,0.18
RF,80,4,side_effect_1,2,0.690014903,,0.812307692,,0.5,,0.508196721,,233,31,30,31,0.34
RF,80,4,side_effect_1,3,0.689246881,,0.75625,,0.373493976,,0.543859649,,211,52,26,31,0.2
RF,80,4,side_effect_1,4,0.732768603,,0.687878788,,0.327868852,,0.655737705,,187,82,21,40,0.26
RF,80,5,side_effect_1,0,0.755283224,,0.822485207,,0.564516129,,0.514705882,,243,27,33,35,0.3
RF,80,5,side_effect_1,1,0.664526383,,0.753665689,,0.333333333,,0.527272727,,228,58,26,29,0.19
RF,80,5,side_effect_1,2,0.636919015,,0.576219512,,0.259259259,,0.68852459,,147,120,19,42,0.16
RF,80,5,side_effect_1,3,0.720548885,,0.665625,,0.293650794,,0.672727273,,176,89,18,37,0.18
RF,80,5,side_effect_1,4,0.686315183,,0.719879518,,0.36,,0.553846154,,203,64,29,36,0.17
RF,80,6,side_effect_1,0,0.66491927,,0.685015291,,0.380530973,,0.565789474,,181,70,33,43,0.22
RF,80,6,side_effect_1,1,0.74409418,,0.78369906,,0.3625,,0.617021277,,221,51,18,29,0.2
RF,80,6,side_effect_1,2,0.654915591,,0.849112426,,0.53125,,0.320754717,,270,15,36,17,0.3
RF,80,6,side_effect_1,3,0.690605047,,0.550314465,,0.283333333,,0.784615385,,124,129,14,51,0.15
RF,80,6,side_effect_1,4,0.722897095,,0.647058824,,0.299363057,,0.746031746,,184,110,16,47,0.17
RF,80,7,side_effect_1,0,0.752309985,,0.797619048,,0.450704225,,0.524590164,,236,39,29,32,0.23
RF,80,7,side_effect_1,1,0.663340192,,0.490740741,,0.223880597,,0.833333333,,114,156,9,45,0.09
RF,80,7,side_effect_1,2,0.713906509,,0.638095238,,0.289855072,,0.714285714,,161,98,16,40,0.26
RF,80,7,side_effect_1,3,0.703368665,,0.756521739,,0.337349398,,0.49122807,,233,55,29,28,0.23
RF,80,7,side_effect_1,4,0.704772864,,0.666666667,,0.366906475,,0.671052632,,175,88,25,51,0.2
RF,80,8,side_effect_1,0,0.736532677,,0.617021277,,0.270440252,,0.811320755,,160,116,10,43,0.23
RF,80,8,side_effect_1,1,0.713483441,,0.643712575,,0.350649351,,0.739726027,,161,100,19,54,0.27
RF,80,8,side_effect_1,2,0.675752528,,0.556547619,,0.27027027,,0.78125,,137,135,14,50,0.11
RF,80,8,side_effect_1,3,0.781960227,,0.823343849,,0.5625,,0.5625,,225,28,28,36,0.25
RF,80,8,side_effect_1,4,0.674744027,,0.638483965,,0.235714286,,0.66,,186,107,17,33,0.13
RF,80,9,side_effect_1,0,0.775064823,,0.695924765,,0.314049587,,0.730769231,,184,83,14,38,0.21
RF,80,9,side_effect_1,1,0.714846891,,0.742331288,,0.383838384,,0.62295082,,204,61,23,38,0.25
RF,80,9,side_effect_1,2,0.654091592,,0.806451613,,0.333333333,,0.466666667,,254,42,24,21,0.29
RF,80,9,side_effect_1,3,0.719901182,,0.681818182,,0.3203125,,0.694915254,,184,87,18,41,0.24
RF,80,9,side_effect_1,4,0.74530801,,0.714285714,,0.458015267,,0.689655172,,185,71,27,60,0.19
LR,80,0,side_effect_1,0,0.59194847,,0.595015576,,0.194244604,,0.6,,164,112,18,27,0.03
LR,80,0,side_effect_1,1,0.575209601,,0.484076433,,0.292682927,,0.779220779,,92,145,17,60,0.08
LR,80,0,side_effect_1,2,0.660809484,,0.805797101,,0.344262295,,0.4375,,257,40,27,21,0.67
LR,80,0,side_effect_1,3,0.727919884,,0.547987616,,0.292929293,,0.90625,,119,140,6,58,0.17
LR,80,0,side_effect_1,4,0.705244755,,0.643258427,,0.327272727,,0.771428571,,175,111,16,54,0.05
LR,80,1,side_effect_1,0,0.606173362,,0.594339623,,0.183823529,,0.581395349,,164,111,18,25,0.08
LR,80,1,side_effect_1,1,0.654842317,,0.66091954,,0.368,,0.541176471,,184,79,39,46,0.07
LR,80,1,side_effect_1,2,0.501093793,,0.805471125,,0.28,,0.132075472,,258,18,46,7,0.52
LR,80,1,side_effect_1,3,0.569115064,,0.643076923,,0.288461538,,0.416666667,,179,74,42,30,0.2
LR,80,1,side_effect_1,4,0.71459695,,0.761061947,,0.325581395,,0.549019608,,230,58,23,28,0.31
LR,80,2,side_effect_1,0,0.696514423,,0.685185185,,0.336206897,,0.609375,,183,77,25,39,0.07
LR,80,2,side_effect_1,1,0.74059625,,0.631268437,,0.306748466,,0.806451613,,164,113,12,50,0.07
LR,80,2,side_effect_1,2,0.589556429,,0.77607362,,0.322033898,,0.365384615,,234,40,33,19,0.46
LR,80,2,side_effect_1,3,0.615347019,,0.484662577,,0.235,,0.758064516,,111,153,15,47,0.09
LR,80,2,side_effect_1,4,0.677455357,,0.622093023,,0.28,,0.65625,,172,108,22,42,0.01
LR,80,3,side_effect_1,0,0.676208378,,0.723214286,,0.367816092,,0.457142857,,211,55,38,32,0.03
LR,80,3,side_effect_1,1,0.605586298,,0.63372093,,0.29787234,,0.608695652,,176,99,27,42,0.18
LR,80,3,side_effect_1,2,0.576713888,,0.568807339,,0.24375,,0.661016949,,147,121,20,39,0.11
LR,80,3,side_effect_1,3,0.692967885,,0.75477707,,0.367088608,,0.517857143,,208,50,27,29,0.34
LR,80,3,side_effect_1,4,0.568055556,,0.585798817,,0.191780822,,0.56,,170,118,22,28,0.07
LR,80,4,side_effect_1,0,0.610805313,,0.72238806,,0.30952381,,0.426229508,,216,58,35,26,0.14
LR,80,4,side_effect_1,1,0.662136335,,0.684057971,,0.318584071,,0.529411765,,200,77,32,36,0.06
LR,80,4,side_effect_1,2,0.653035936,,0.67791411,,0.281818182,,0.543859649,,190,79,26,31,0.01
LR,80,4,side_effect_1,3,0.668683202,,0.783018868,,0.411764706,,0.49122807,,221,40,29,28,0.32
LR,80,4,side_effect_1,4,0.703721431,,0.623880597,,0.295597484,,0.770491803,,162,112,14,47,0.11
LR,80,5,side_effect_1,0,0.663530135,,0.764350453,,0.381578947,,0.483333333,,224,47,31,29,0.18
LR,80,5,side_effect_1,1,0.682336182,,0.67761194,,0.325203252,,0.615384615,,187,83,25,40,0.07
LR,80,5,side_effect_1,2,0.610640567,,0.601265823,,0.27972028,,0.634920635,,150,103,23,40,0.01
LR,80,5,side_effect_1,3,0.56097003,,0.849693252,,0.4375,,0.14893617,,270,9,40,7,0.92
LR,80,5,side_effect_1,4,0.5453284,,0.686609687,,0.269662921,,0.347826087,,217,65,45,24,0.52
LR,80,6,side_effect_1,0,0.80078125,,0.76899696,,0.485714286,,0.698630137,,202,54,22,51,0.08
LR,80,6,side_effect_1,1,0.635945048,,0.508982036,,0.182795699,,0.739130435,,136,152,12,34,0.01
LR,80,6,side_effect_1,2,0.598717035,,0.652818991,,0.262711864,,0.508196721,,189,87,30,31,0.1
LR,80,6,side_effect_1,3,0.661353823,,0.67721519,,0.330508475,,0.629032258,,175,79,23,39,0.15
LR,80,6,side_effect_1,4,0.673860636,,0.758017493,,0.338461538,,0.35483871,,238,43,40,22,0.19
LR,80,7,side_effect_1,0,0.608233638,,0.374631268,,0.175298805,,0.897959184,,83,207,5,44,0.02
LR,80,7,side_effect_1,1,0.612817467,,0.496875,,0.275,,0.774647887,,104,145,16,55,0.04
LR,80,7,side_effect_1,2,0.641749027,,0.777439024,,0.416666667,,0.396825397,,230,35,38,25,0.21
LR,80,7,side_effect_1,3,0.570194515,,0.483282675,,0.227272727,,0.725806452,,114,153,17,45,0.05
LR,80,7,side_effect_1,4,0.64078539,,0.577259475,,0.244047619,,0.694915254,,157,127,18,41,0.11
LR,80,8,side_effect_1,0,0.63570376,,0.737654321,,0.416666667,,0.410958904,,209,42,43,30,0.36
LR,80,8,side_effect_1,1,0.684987745,,0.46686747,,0.24,,0.9,,101,171,6,54,0.02
LR,80,8,side_effect_1,2,0.698549637,,0.678125,,0.327731092,,0.629032258,,178,80,23,39,0.03
LR,80,8,side_effect_1,3,0.738686361,,0.595870206,,0.213414634,,0.813953488,,167,129,8,35,0.01
LR,80,8,side_effect_1,4,0.677076521,,0.715116279,,0.322222222,,0.439393939,,217,61,37,29,0.01
LR,80,9,side_effect_1,0,0.664245518,,0.614243323,,0.243243243,,0.666666667,,171,112,18,36,0.07
LR,80,9,side_effect_1,1,0.655619413,,0.598130841,,0.271523179,,0.683333333,,151,110,19,41,0.05
LR,80,9,side_effect_1,2,0.569929027,,0.717948718,,0.320754717,,0.246376812,,207,36,52,17,0.3
LR,80,9,side_effect_1,3,0.762212202,,0.778106509,,0.372340426,,0.68627451,,228,59,16,35,0.13
LR,80,9,side_effect_1,4,0.641738688,,0.746438746,,0.376623377,,0.414285714,,233,48,41,29,0.3
Adaboost,80,0,side_effect_1,0,0.725491431,,0.688679245,,0.349593496,,0.693548387,,176,80,19,43,0.46
Adaboost,80,0,side_effect_1,1,0.506432026,,0.676923077,,0.303030303,,0.253164557,,200,46,59,20,0.41
Adaboost,80,0,side_effect_1,2,0.603275002,,0.793939394,,0.311111111,,0.274509804,,248,31,37,14,0.47
Adaboost,80,0,side_effect_1,3,0.575791855,,0.75659824,,0.372881356,,0.323529412,,236,37,46,22,0.48
Adaboost,80,0,side_effect_1,4,0.520613108,,0.527536232,,0.147928994,,0.568181818,,157,144,19,25,0.37
Adaboost,80,1,side_effect_1,0,0.705059543,,0.62195122,,0.292993631,,0.779661017,,158,111,13,46,0.4
Adaboost,80,1,side_effect_1,1,0.660457516,,0.501529052,,0.286384977,,0.847222222,,103,152,11,61,0.33
Adaboost,80,1,side_effect_1,2,0.632267956,,0.728613569,,0.313253012,,0.426229508,,221,57,35,26,0.3
Adaboost,80,1,side_effect_1,3,0.588085335,,0.625396825,,0.265625,,0.586206897,,163,94,24,34,0.4
Adaboost,80,1,side_effect_1,4,0.670076326,,0.451428571,,0.210084034,,0.925925926,,108,188,4,50,0.29
Adaboost,80,2,side_effect_1,0,0.576166693,,0.346041056,,0.151162791,,0.906976744,,79,219,4,39,0.17
Adaboost,80,2,side_effect_1,1,0.690598616,,0.696319018,,0.327586207,,0.644067797,,189,78,21,38,0.42
Adaboost,80,2,side_effect_1,2,0.585990502,,0.74251497,,0.368421053,,0.424242424,,220,48,38,28,0.49
Adaboost,80,2,side_effect_1,3,0.715820575,,0.637195122,,0.35443038,,0.767123288,,153,102,17,56,0.25
Adaboost,80,2,side_effect_1,4,0.736935973,,0.639393939,,0.32278481,,0.80952381,,160,107,12,51,0.38
Adaboost,80,3,side_effect_1,0,0.573657067,,0.424418605,,0.241803279,,0.819444444,,87,185,13,59,0.27
Adaboost,80,3,side_effect_1,1,0.618608228,,0.764705882,,0.322033898,,0.37254902,,215,40,32,19,0.49
Adaboost,80,3,side_effect_1,2,0.654185312,,0.71875,,0.329787234,,0.534482759,,199,63,27,31,0.46
Adaboost,80,3,side_effect_1,3,0.6196767,,0.563049853,,0.264044944,,0.723076923,,145,131,18,47,0.35
Adaboost,80,3,side_effect_1,4,0.619441141,,0.66954023,,0.268292683,,0.568965517,,200,90,25,33,0.48
Adaboost,80,4,side_effect_1,0,0.590298507,,0.469512195,,0.220588235,,0.75,,109,159,15,45,0.41
Adaboost,80,4,side_effect_1,1,0.649322792,,0.645962733,,0.299212598,,0.603174603,,170,89,25,38,0.36
Adaboost,80,4,side_effect_1,2,0.711639423,,0.645533141,,0.284768212,,0.74137931,,181,108,15,43,0.32
Adaboost,80,4,side_effect_1,3,0.682667138,,0.705128205,,0.309278351,,0.545454545,,190,67,25,30,0.43
Adaboost,80,4,side_effect_1,4,0.686430955,,0.705714286,,0.345132743,,0.573529412,,208,74,29,39,0.44
Adaboost,80,5,side_effect_1,0,0.636307566,,0.524096386,,0.292929293,,0.763157895,,116,140,18,58,0.3
Adaboost,80,5,side_effect_1,1,0.556666667,,0.690140845,,0.234042553,,0.366666667,,223,72,38,22,0.44
Adaboost,80,5,side_effect_1,2,0.684766214,,0.797427653,,0.3,,0.461538462,,230,42,21,18,0.42
Adaboost,80,5,side_effect_1,3,0.583374218,,0.464615385,,0.225490196,,0.741935484,,105,158,16,46,0.33
Adaboost,80,5,side_effect_1,4,0.679243189,,0.794642857,,0.482758621,,0.417910448,,239,30,39,28,0.41
Adaboost,80,6,side_effect_1,0,0.70940027,,0.700934579,,0.314814815,,0.607142857,,191,74,22,34,0.46
Adaboost,80,6,side_effect_1,1,0.469445189,,0.734513274,,0.203125,,0.25,,236,51,39,13,0.46
Adaboost,80,6,side_effect_1,2,0.680441176,,0.584615385,,0.362637363,,0.776470588,,124,116,19,66,0.33
Adaboost,80,6,side_effect_1,3,0.678058552,,0.69760479,,0.3125,,0.593220339,,198,77,24,35,0.26
Adaboost,80,6,side_effect_1,4,0.621661325,,0.761764706,,0.276923077,,0.346153846,,241,47,34,18,0.49
Adaboost,80,7,side_effect_1,0,0.681424242,,0.710447761,,0.32038835,,0.55,,205,70,27,33,0.45
Adaboost,80,7,side_effect_1,1,0.692571495,,0.750778816,,0.428571429,,0.529411765,,205,48,32,36,0.46
Adaboost,80,7,side_effect_1,2,0.709124579,,0.759878419,,0.362637363,,0.611111111,,217,58,21,33,0.43
Adaboost,80,7,side_effect_1,3,0.602307968,,0.539877301,,0.25,,0.671875,,133,129,21,43,0.33
